url,verdict,risk,details
https://www.dsci.in/sites/default/files/styles/thumbnail/public/rClKiran Kumar Kuchi.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/Hero_MotoCorp.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/SecureWire.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/OzqElavarasu A.K.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/dpd-quiz/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://ccoe.dsci.in/wp-includes/js/jquery/jquery.min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://dsci.in/content/data-privacy-day-2022?twclid=FUZZ,SAFE,Low,No obvious SQLi behavior detected
"http://webmail.dsci.in:80/~samachar/index.php/en/2014-08-19-07-36-36/2014-08-19-07-37-59/item/4461-live-amroha-sex-worker-dealing-with-customer,?page=FUZZ",ERROR,Error,"Failed to connect: HTTPConnectionPool(host='webmail.dsci.in', port=80): Max retries exceeded with url: /~samachar/index.php/en/2014-08-19-07-36-36/2014-08-19-07-37-59/item/4461-live-amroha-sex-worker-dealing-with-customer,?page=FUZZ (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002398D6ED9D0>: Failed to resolve 'webmail.dsci.in' ([Errno 11001] getaddrinfo failed)""))"
https://www.dsci.in/events/best-practices-meet-2020/wp-content/uploads/elementor/css/globalcc14.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/130_140/public/Logo_WNS.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/beni-chugh---dvara-research.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
http://podcast.dsci.in/css/toolbar.css?v=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/pnb.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Vijay Seelam.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://ccoe.dsci.in/core/assets/c74922f03e/assets/fonts/elusiveicons-webfont.woff?v=FUZZ,SAFE,Low,Static file extension detected (woff)
http://webmail.dsci.in:80/index.php/hi/राज्य/उत्तर-प्रदेश-उत्तराखंड?format=FUZZ,ERROR,Error,"Failed to connect: HTTPConnectionPool(host='webmail.dsci.in', port=80): Max retries exceeded with url: /index.php/hi/%E0%A4%B0%E0%A4%BE%E0%A4%9C%E0%A5%8D%E0%A4%AF/%E0%A4%89%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B0-%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%87%E0%A4%B6-%E0%A4%89%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B0%E0%A4%BE%E0%A4%96%E0%A4%82%E0%A4%A1?format=FUZZ (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002398D6ECAF0>: Failed to resolve 'webmail.dsci.in' ([Errno 11001] getaddrinfo failed)""))"
https://www.dsci.in/sites/default/files/styles/previous_issue_250x335/public/AR_2016_17_1.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Ankit Kumar .jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://ccoe.dsci.in/wp-content/themes/ryse/assets/css/radiantthemes-responsive.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.minae82.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/image_gallery_107x105/public/membersSpeakImg1.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/Logo.jpg.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://block.dsci.in/docs/2261d6f8862a631074acde5e50bea2d0e398538e2dbab654da45f1970fcfe784?trk=FUZZ,SAFE,Low,Path is in safe directory: /docs/
https://www.dsci.in/sites/default/files/styles/thumbnail/public/logo_0.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Minatee.JPG?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/a-shiju-rawther.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/blogs/wp-content/themes/ribosome/css/font-awesome-4.7.0/fonts/fontawesome-webfont.woff2?v=FUZZ,SAFE,Low,Static file extension detected (woff2)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/RavinderSingh.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/events/past?page=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/thumbnail/public/prashant-deo.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/events/aiss-2016/js/jssor.slider-21.1.6.mind28d.js?v=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/130_140/public/ICPL Final Logo_0.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/dummy_logo.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/Tredence New Logo.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min87e8.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/130_140/public/dbs.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sectoral-privacy-project/wp-content/themes/twentytwentyone/assets/css/print.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/orbis.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/C-Dot_0.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/events/aiss-2016/css/skeletond28d.css?v=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/130_140/public/CS Logo New1.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://ccoe.dsci.in/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/blogs/wp-content/themes/ribosome/css/font-awesome-4.7.0/fonts/fontawesome-webfont.svg?v=FUZZ,SAFE,Low,Static file extension detected (svg)
http://www.dsci.in/news/2?page=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/woocommerce/assets/css/prettyPhotof658.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://blogs.dsci.in/wp-content/plugins/buddypress/bp-templates/bp-legacy/css/buddypress.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/130_140/public/Logo-1KosmosBlockID_4096x900.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/Indian_bank_new_logo.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/ABI Logo.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/bank-of-india.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/SLIEM SKILLS.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/events/aiss-2020/assets/css/style.css?v=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/malware970.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/cbt/Security_Awareness/?token=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/events/finsec-conclave-2018/css/prettyPhoto659a.css?v=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Shivnath-Thukral.jpeg?itok=FUZZ,SAFE,Low,Static file extension detected (jpeg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Logo_0.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Sudarsan.JPG?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Madhukar.JPG?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/member-directory/G?sector_id=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/130_140/public/THDC India Limited.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/uploads/elementor/css/post-7488f9b.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/Understanding the Cyber Dangers of Geo-Political Unrest-min.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/annual_reports_184x247/public/dsci-document.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/Preview_10.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://blogs.dsci.in/wp-content/themes/ribosome/css/font-awesome-4.7.0/fonts/fontawesome-webfont.eot?v=FUZZ,SAFE,Low,Static file extension detected (eot)
https://www.dsci.in/sites/default/files/styles/130_140/public/DSCI Logo White- FC_5.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/misc/states.js?v=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/130_140/public/Cyborgenic-Logo.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/cyber-shikshaa/assets/fonts/fontawesome-webfont.ttf?v=FUZZ,SAFE,Low,Static file extension detected (ttf)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/2nd-Cyber-Crime-Awareness-Workshop-thumb.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/kamlesh-bajaj.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/ZS Logo RGB (1).png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/TPDDL LOGO WITH NON STOP.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/Avalance Logo (1) (1).jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/events/finsec-conclave-2022/css/style.css?v=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Raghavendra-Bhat_0.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/GE digital blue.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/backend/api/v1/events/finsec?_format=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://blogs.dsci.in/wp-content/themes/ribosome/style.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/digital-payment-abhiyan/fonts/fontawesome-webfont.ttf?v=FUZZ,SAFE,Low,Static file extension detected (ttf)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min0235.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/sites/default/files/styles/130_140/public/Group 1643.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/Sun Pharma Gray Logo.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/UE6Avik Chakraborti.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/elementor/assets/lib/share-link/share-link.min562c.js?ver=FUZZ,SAFE,Low,Static file extension detected (js)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/yith-woocommerce-wishlist/assets/css/jquery.selectBox7359.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/v2_UCCH_Workshop_970x450_17sep2019.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/130_140/public/blue png-01 (2).png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/secure-comm-v1.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/elementskit/widgets/init/assets/css/stylec2d0.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/130_140/public/image_preview Faisal_3.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/bhel-l.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/sujay-vasudevan-mastercard.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/digital-payment-suraksha/assets/fonts/fontawesome-webfont.woff2?v=FUZZ,SAFE,Low,Static file extension detected (woff2)
https://www.dsci.in/sites/all/themes/dsci/fonts/fontawesome-webfont.woff2?v=FUZZ,SAFE,Low,Static file extension detected (woff2)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/smriti-sharma.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/ganesan-ramani.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/plugins/exclusive-team-for-elementor/assets/css/exad-stylef658.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/digital-payment-suraksha/assets/fonts/fontawesome-webfont.svg?v=FUZZ,SAFE,Low,Static file extension detected (svg)
https://www.dsci.in/member-directory/V?page=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/DSCI-Information-Security-Summit-2009-thumb.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sectoral-privacy-project/wp-content/themes/twentytwentyone/assets/css/custom-color-overrides.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/130_140/public/Azure Data Protection Consultants LLP.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/events/aiss-2016/css/theme-animated28d.css?v=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Vishak_picture.jpeg?itok=FUZZ,SAFE,Low,Static file extension detected (jpeg)
https://www.dsci.in/sites/default/files/styles/thumbnail/public/Shivangi.JPG?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/event/aiss-2025/?utm_source=FUZZ,CRITICAL,Critical,SQL Error present in baseline request!
http://www.dsci.in:80/members-arena?member_filter_alpha=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/130_140/public/Bhumi iTech - Logo - 261 x 132.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/events/best-practices-meet-2020/wp-content/uploads/elementor/css/post-5766d99.css?ver=FUZZ,SAFE,Low,Static file extension detected (css)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/DSCI Website_NASSCOM-DSCI Webinar_Creative-min.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/wipro-primary-logo-color-rbg.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
https://www.dsci.in/sites/default/files/styles/130_140/public/Ogive Logo.jpeg?itok=FUZZ,SAFE,Low,Static file extension detected (jpeg)
https://www.dsci.in/events/aiss-2020/?trk=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/content/data-privacy-day-2022?utm_source=FUZZ,SAFE,Low,No obvious SQLi behavior detected
https://www.dsci.in/sites/default/files/styles/130_140/public/ReBIT_Logo.jpg?itok=FUZZ,SAFE,Low,Static file extension detected (jpg)
https://www.dsci.in/sites/default/files/styles/timeline_event_388x260/public/Business and Technical Benefits - Threat Intelligence Management.png?itok=FUZZ,SAFE,Low,Static file extension detected (png)
